"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 오피스텔(전월세)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 분당구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)"
"3380","경기도 성남시 분당구 정자동","166-2","0166","0002","정자역 엠코헤리츠 3단지","월세","25.3600","202511","04","21,000","10","3","2014","정자일로 136","202512~202712","신규","-","",""
"3381","경기도 성남시 분당구 정자동","16-2","0016","0002","정자동2차푸르지오시티","전세","30.8600","202511","04","23,840","0","15","2013","정자일로 197","202512~202712","갱신","-","24,000","0"
"3382","경기도 성남시 분당구 정자동","16-2","0016","0002","정자동2차푸르지오시티","전세","30.8600","202511","04","23,850","0","15","2013","정자일로 197","202512~202712","갱신","-","24,000","0"
"3383","경기도 성남시 분당구 정자동","166-1","0166","0001","정자역 엠코헤리츠 2단지","월세","29.7300","202511","04","1,000","100","6","2014","정자일로 140","202511~202611","신규","-","",""
"3384","경기도 성남시 분당구 정자동","24","0024","0000","분당인텔리지2","월세","38.1600","202511","04","15,000","40","28","2004","정자일로 177","202512~202712","신규","-","",""
"3385","경기도 성남시 분당구 정자동","16-1","0016","0001","정자역 AK 와이즈플레이스","전세","26.6500","202511","04","22,950","0","26","2015","느티로 2","-","-","-","",""
"3386","경기도 성남시 분당구 서현동","251-3","0251","0003","엘지분당에클라트","월세","45.0100","202511","04","1,000","90","7","2004","서현로 184","202512~202611","신규","-","",""
"3387","경기도 성남시 분당구 금곡동","147","0147","0000","현대아리온 오피스텔","월세","30.8100","202511","04","3,000","68","5","2003","성남대로172번길 12","202511~202611","갱신","사용","3,000","66"
"3388","경기도 성남시 분당구 금곡동","147","0147","0000","현대아리온 오피스텔","월세","30.8100","202511","04","16,000","10","3","2003","성남대로172번길 12","202512~202612","신규","-","",""
"3389","경기도 성남시 분당구 서현동","251-3","0251","0003","엘지분당에클라트","월세","45.0100","202511","04","1,000","90","11","2004","서현로 184","202511~202611","신규","-","",""
"3390","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","월세","35.0000","202511","04","2,000","90","24","2004","서현로 170","202512~202612","신규","-","",""
"3391","경기도 성남시 분당구 운중동","947","0947","0000","청호델피노","월세","53.8100","202511","03","3,000","160","7","2016","운중로 120","202511~202611","신규","-","",""
"3392","경기도 성남시 분당구 금곡동","161","0161","0000","천사의도시 오피스텔","월세","58.2000","202511","03","2,000","100","5","2004","성남대로 165","202512~202612","신규","-","",""
"3393","경기도 성남시 분당구 정자동","166-1","0166","0001","정자역 엠코헤리츠 2단지","월세","25.3600","202511","03","15,000","35","3","2014","정자일로 140","202512~202612","신규","-","",""
"3394","경기도 성남시 분당구 금곡동","161","0161","0000","천사의도시 오피스텔","월세","35.6300","202511","03","1,000","79","5","2004","성남대로 165","202511~202611","갱신","-","1,000","75"
"3395","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","전세","25.0800","202511","03","22,000","0","31","2015","정자일로 135","202601~202801","갱신","-","22,000","0"
"3396","경기도 성남시 분당구 정자동","7","0007","0000","분당두산위브파빌리온","월세","65.3700","202511","03","5,000","200","23","2005","성남대로 393","202512~202712","신규","-","",""
"3397","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","월세","40.0000","202511","03","1,000","90","10","2004","서현로 170","202511~202611","신규","-","",""
"3398","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","월세","24.9800","202511","03","1,000","90","25","2015","정자일로 135","202511~202611","신규","-","",""
"3399","경기도 성남시 분당구 구미동","156","0156","0000","포스빌","월세","35.6300","202511","03","15,000","10","3","2004","성남대로 51","202512~202612","신규","-","",""
"3400","경기도 성남시 분당구 수내동","5-2","0005","0002","삼성보보스쉐르빌","월세","33.7600","202511","03","5,000","50","15","2004","수내로 54","202511~202611","갱신","-","4,000","50"
"3401","경기도 성남시 분당구 정자동","166-3","0166","0003","정자역 엠코헤리츠 4단지","월세","25.3600","202511","03","21,000","5","3","2014","정자일로 132","202601~202801","갱신","사용","21,000","0"
"3402","경기도 성남시 분당구 정자동","166-1","0166","0001","정자역 엠코헤리츠 2단지","전세","29.7300","202511","03","22,950","0","12","2014","정자일로 140","202511~202611","신규","-","",""
"3403","경기도 성남시 분당구 정자동","17-2","0017","0002","백궁 동양파라곤","월세","56.3400","202511","03","3,000","180","25","2004","느티로 22","202512~202712","신규","-","",""
"3404","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","월세","40.0000","202511","03","1,000","85","13","2004","서현로 170","202511~202611","신규","-","",""
"3405","경기도 성남시 분당구 정자동","16-1","0016","0001","정자역 AK 와이즈플레이스","월세","31.4300","202511","03","1,000","121","28","2015","느티로 2","202512~202612","갱신","-","1,000","116"
"3406","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","월세","25.0800","202511","03","1,000","89","11","2015","정자일로 135","202511~202611","신규","-","",""
"3407","경기도 성남시 분당구 정자동","168-1","0168","0001","대림아크로텔","월세","43.4300","202511","03","1,000","93","8","2004","성남대로 295","202512~202612","갱신","사용","1,000","88"
"3408","경기도 성남시 분당구 정자동","7","0007","0000","분당두산위브파빌리온","전세","75.4900","202511","02","65,000","0","28","2005","성남대로 393","202601~202801","신규","-","",""
"3409","경기도 성남시 분당구 삼평동","714","0714","0000","판교 월드메르디앙","월세","71.0100","202511","02","5,000","220","1","2022","동판교로266번길 18","202512~202712","신규","-","",""
"3410","경기도 성남시 분당구 수내동","22-1","0022","0001","수내동 퍼스티플러스오피스텔","월세","59.7800","202511","01","35,000","28","2","2004","황새울로 196","202601~202801","신규","-","",""
"3411","경기도 성남시 분당구 수내동","21-2","0021","0002","현대판테온I오피스텔","월세","136.1600","202511","01","10,000","320","22","2000","황새울로200번길 9-7","202512~202612","신규","-","",""
"3412","경기도 성남시 분당구 수내동","16-7","0016","0007","한솔인피니티오피스텔","월세","36.1800","202511","01","6,000","55","6","2004","황새울로200번길 22","202601~202701","신규","-","",""
"3413","경기도 성남시 분당구 수내동","16-7","0016","0007","한솔인피니티오피스텔","월세","36.1800","202511","01","1,000","85","8","2004","황새울로200번길 22","202511~202611","신규","-","",""
"3414","경기도 성남시 분당구 수내동","16-7","0016","0007","한솔인피니티오피스텔","월세","36.1800","202511","01","1,000","85","8","2004","황새울로200번길 22","202511~202611","신규","-","",""
"3415","경기도 성남시 분당구 수내동","16-7","0016","0007","한솔인피니티오피스텔","월세","36.1800","202511","01","1,000","85","8","2004","황새울로200번길 22","202511~202611","신규","-","",""
"3416","경기도 성남시 분당구 수내동","11-1","0011","0001","청구블루빌","월세","35.6700","202511","01","1,000","60","2","2000","황새울로 224","202511~202711","신규","-","",""
"3417","경기도 성남시 분당구 수내동","5-2","0005","0002","삼성보보스쉐르빌","월세","33.7600","202511","01","1,000","85","10","2004","수내로 54","202511~202611","신규","-","",""
"3418","경기도 성남시 분당구 수내동","4-3","0004","0003","두산위브센티움 2","월세","31.4600","202511","01","1,000","75","10","2003","수내로 42","202511~202611","신규","-","",""
"3419","경기도 성남시 분당구 금곡동","161","0161","0000","천사의도시 오피스텔","전세","35.6300","202511","01","17,000","0","6","2004","성남대로 165","202512~202712","신규","-","",""
"3420","경기도 성남시 분당구 금곡동","147","0147","0000","현대아리온 오피스텔","월세","35.4900","202511","01","1,000","85","2","2003","성남대로172번길 12","202511~202611","신규","-","",""
"3421","경기도 성남시 분당구 금곡동","147","0147","0000","현대아리온 오피스텔","월세","35.4900","202511","01","1,000","84","5","2003","성남대로172번길 12","202511~202611","갱신","사용","1,000","80"
"3422","경기도 성남시 분당구 삼평동","653","0653","0000","판교역 푸르지오시티","전세","28.8500","202511","01","20,000","0","14","2014","대왕판교로606번길 45","202512~202712","갱신","-","20,000","0"
"3423","경기도 성남시 분당구 구미동","156","0156","0000","포스빌","월세","32.9000","202511","01","1,000","70","2","2004","성남대로 51","202511~202611","신규","-","",""
"3424","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","월세","60.0000","202511","01","38,000","20","8","2004","서현로 170","202602~202802","신규","-","",""
"3425","경기도 성남시 분당구 야탑동","342-2","0342","0002","르네상스분당오피스텔","전세","33.7200","202511","01","16,000","0","8","2003","장미로48번길 10","202512~202712","신규","-","",""
"3426","경기도 성남시 분당구 야탑동","264-3","0264","0003","바움하우스","전세","115.7000","202511","01","55,000","0","5","2003","야탑로205번길 4","202511~202711","갱신","-","53,000","0"
"3427","경기도 성남시 분당구 야탑동","367-5","0367","0005","노블리치1오피스텔","월세","34.1700","202511","01","1,000","75","3","2003","성남대로916번길 20","202511~202611","신규","-","",""
"3428","경기도 성남시 분당구 야탑동","220-1","0220","0001","로잔티움파크","전세","83.3300","202511","01","24,150","0","2","2004","벌말로50번길 42","202512~202612","갱신","-","23,000","0"
"3429","경기도 성남시 분당구 정자동","7","0007","0000","분당두산위브파빌리온","월세","98.4700","202511","01","20,000","320","11","2005","성남대로 393","202601~202801","신규","-","",""
"3430","경기도 성남시 분당구 정자동","168-1","0168","0001","대림아크로텔","전세","63.6300","202511","01","40,000","0","2","2004","성남대로 295","202602~202802","신규","-","",""
"3431","경기도 성남시 분당구 정자동","7","0007","0000","분당두산위브파빌리온","전세","75.4900","202511","01","60,900","0","14","2005","성남대로 393","202511~202611","갱신","사용","58,000","0"
"3432","경기도 성남시 분당구 정자동","17-2","0017","0002","백궁 동양파라곤","월세","30.5000","202511","01","4,000","75","7","2004","느티로 22","202511~202611","신규","-","",""
"3433","경기도 성남시 분당구 정자동","16-1","0016","0001","정자역 AK 와이즈플레이스","월세","26.6500","202511","01","7,000","63","14","2015","느티로 2","202512~202612","신규","-","",""
"3434","경기도 성남시 분당구 정자동","165-1","0165","0001","정자역 엠코헤리츠 1단지","전세","29.7300","202511","01","22,950","0","6","2014","정자일로 146","202512~202712","신규","-","",""
"3435","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","전세","24.9800","202511","01","21,000","0","18","2015","정자일로 135","202512~202712","신규","-","",""
"3436","경기도 성남시 분당구 정자동","166-1","0166","0001","정자역 엠코헤리츠 2단지","월세","29.7300","202511","01","1,000","96","10","2014","정자일로 140","202512~202612","신규","-","",""
"3437","경기도 성남시 분당구 정자동","16-2","0016","0002","정자동2차푸르지오시티","월세","30.8900","202511","01","1,000","92","3","2013","정자일로 197","202511~202611","신규","-","",""
"3438","경기도 성남시 분당구 정자동","166-2","0166","0002","정자역 엠코헤리츠 3단지","전세","29.7300","202511","01","24,175","0","11","2014","정자일로 136","202512~202712","갱신","사용","23,100","0"
"3439","경기도 성남시 분당구 정자동","24","0024","0000","분당인텔리지2","전세","34.1500","202511","01","20,700","0","15","2004","정자일로 177","202512~202712","신규","-","",""
"3440","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","월세","48.1600","202511","01","3,000","177","20","2015","정자일로 135","202511~202611","갱신","사용","3,000","173"
"3441","경기도 성남시 분당구 정자동","24","0024","0000","분당인텔리지2","전세","38.1600","202511","01","23,000","0","10","2004","정자일로 177","202511~202711","갱신","사용","23,000","0"
"3442","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","전세","47.7900","202511","01","45,000","0","17","2015","정자일로 135","202512~202612","갱신","-","45,000","0"
"3443","경기도 성남시 분당구 정자동","166-2","0166","0002","정자역 엠코헤리츠 3단지","월세","29.7300","202511","01","1,000","97","6","2014","정자일로 136","202511~202611","신규","-","",""
"3444","경기도 성남시 분당구 서현동","245-4","0245","0004","엘지분당에클라트2차","전세","47.3000","202511","01","22,500","0","10","2004","서현로 204","202511~202711","신규","-","",""
"3445","경기도 성남시 분당구 백현동","529","0529","0000","판교역 SK HUB","전세","84.6300","202511","01","65,000","0","4","2014","판교역로 109","202511~202711","갱신","-","52,500","0"
"3446","경기도 성남시 분당구 백현동","540","0540","0000","힐스테이트 판교역(7-1BL)","전세","84.4900","202511","01","84,000","0","4","2022","판교역로 136","202601~202801","갱신","사용","80,000","0"
"3447","경기도 성남시 분당구 백현동","529","0529","0000","판교역 SK HUB","전세","31.1500","202511","01","27,000","0","6","2014","판교역로 109","202512~202712","신규","-","",""
"3448","경기도 성남시 분당구 금곡동","147","0147","0000","현대아리온 오피스텔","월세","35.4900","202510","31","1,000","85","8","2003","성남대로172번길 12","202511~202611","신규","-","",""
"3449","경기도 성남시 분당구 금곡동","147","0147","0000","현대아리온 오피스텔","월세","35.4900","202510","31","1,000","80","5","2003","성남대로172번길 12","202512~202611","신규","-","",""
"3450","경기도 성남시 분당구 구미동","156","0156","0000","포스빌","전세","35.6300","202510","31","16,800","0","3","2004","성남대로 51","202512~202712","갱신","사용","16,000","0"
"3451","경기도 성남시 분당구 구미동","9-1","0009","0001","분당 엠코 헤리츠","월세","30.4300","202510","31","1,000","90","6","2014","성남대로 151","202512~202612","신규","-","",""
"3452","경기도 성남시 분당구 구미동","189-1","0189","0001","성우스타우스오피스텔","월세","35.2600","202510","31","1,000","70","5","2004","구미로 16","202511~202611","신규","-","",""
"3453","경기도 성남시 분당구 구미동","189-1","0189","0001","성우스타우스오피스텔","월세","32.6000","202510","31","15,500","5","7","2004","구미로 16","202511~202711","갱신","-","14,500","5"
"3454","경기도 성남시 분당구 구미동","187-3","0187","0003","세종그랑시아｜","월세","32.2000","202510","31","1,000","65","8","2003","구미로9번길 8","202511~202611","갱신","-","1,000","65"
"3455","경기도 성남시 분당구 구미동","187-2","0187","0002","세종그랑시아∥","월세","36.2000","202510","31","10,000","37","3","2003","구미로9번길 10","202512~202712","신규","-","",""
"3456","경기도 성남시 분당구 삼평동","647","0647","0000","(647)","월세","28.5000","202510","31","10,000","55","8","2012","대왕판교로606번길 31","202601~202701","신규","-","",""
"3457","경기도 성남시 분당구 삼평동","658","0658","0000","판교역 KCC웰츠타워","월세","45.5600","202510","31","3,000","160","9","2013","분당내곡로 159","202511~202611","신규","-","",""
"3458","경기도 성남시 분당구 구미동","187-2","0187","0002","세종그랑시아∥","월세","36.2000","202510","31","1,000","75","4","2003","구미로9번길 10","202511~202611","갱신","-","1,000","75"
"3459","경기도 성남시 분당구 운중동","913","0913","0000","힐스테이트 판교 모비우스","전세","82.8400","202510","31","52,000","0","6","2018","석운로 440","202512~202712","갱신","사용","50,000","0"
"3460","경기도 성남시 분당구 정자동","7","0007","0000","분당두산위브파빌리온","월세","37.6800","202510","31","1,000","120","7","2005","성남대로 393","202512~202612","갱신","-","1,000","99"
"3461","경기도 성남시 분당구 야탑동","514-2","0514","0002","뉴젠빌원룸텔","월세","20.0500","202510","31","500","65","8","1998","야탑로 102","202510~202610","신규","-","",""
"3462","경기도 성남시 분당구 수내동","11-1","0011","0001","청구블루빌","월세","42.1200","202510","31","1,000","80","7","2000","황새울로 224","202511~202711","신규","-","",""
"3463","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","전세","24.9800","202510","31","21,800","0","28","2015","정자일로 135","202512~202612","갱신","사용","21,800","0"
"3464","경기도 성남시 분당구 백현동","540","0540","0000","힐스테이트 판교역(7-1BL)","전세","84.9500","202510","31","90,000","0","16","2022","판교역로 136","202512~202712","신규","-","",""
"3465","경기도 성남시 분당구 야탑동","360-1","0360","0001","시그마 3","전세","33.0700","202510","31","17,700","0","14","2003","장미로 78","202512~202712","신규","-","",""
"3466","경기도 성남시 분당구 야탑동","219-1","0219","0001","아델파크빌","전세","82.2600","202510","31","43,000","0","2","2004","장미로 198","202601~202801","신규","-","",""
"3467","경기도 성남시 분당구 수내동","10-1","0010","0001","분당 트라팰리스","전세","56.8900","202510","31","30,000","0","8","2004","황새울로 234","202601~202801","신규","-","",""
"3468","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","월세","42.8400","202510","31","3,000","165","30","2015","정자일로 135","202511~202611","신규","-","",""
"3469","경기도 성남시 분당구 백현동","540","0540","0000","힐스테이트 판교역(7-1BL)","전세","84.9500","202510","31","90,000","0","16","2022","판교역로 136","202511~202711","신규","-","",""
"3470","경기도 성남시 분당구 정자동","215","0215","0000","더샵 분당파크리버","월세","84.9700","202510","31","30,000","139","8","2021","돌마로 171","202602~202802","갱신","사용","30,000","127"
"3471","경기도 성남시 분당구 정자동","17-2","0017","0002","백궁 동양파라곤","월세","32.7600","202510","31","1,000","110","30","2004","느티로 22","202511~202611","신규","-","",""
"3472","경기도 성남시 분당구 정자동","17-2","0017","0002","백궁 동양파라곤","월세","26.9500","202510","31","1,000","90","14","2004","느티로 22","202510~202610","신규","-","",""
"3473","경기도 성남시 분당구 정자동","16-1","0016","0001","정자역 AK 와이즈플레이스","전세","29.6500","202510","31","23,500","0","12","2015","느티로 2","202511~202711","갱신","사용","23,000","0"
"3474","경기도 성남시 분당구 정자동","16-1","0016","0001","정자역 AK 와이즈플레이스","월세","26.6500","202510","31","22,900","7","13","2015","느티로 2","202511~202611","갱신","-","23,400","0"
"3475","경기도 성남시 분당구 정자동","7","0007","0000","분당두산위브파빌리온","월세","52.9800","202510","31","3,000","195","29","2005","성남대로 393","202512~202612","신규","-","",""
"3476","경기도 성남시 분당구 정자동","7","0007","0000","분당두산위브파빌리온","월세","75.4900","202510","31","5,000","210","5","2005","성남대로 393","202510~202610","갱신","-","5,000","200"
"3477","경기도 성남시 분당구 정자동","7","0007","0000","분당두산위브파빌리온","월세","37.6800","202510","31","1,000","130","19","2005","성남대로 393","202512~202612","신규","-","",""
"3478","경기도 성남시 분당구 수내동","23-1","0023","0001","로얄팰리스 하우스빌","월세","29.8800","202510","31","1,000","80","8","2004","백현로 105","202510~202610","신규","-","",""
"3479","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","전세","80.0000","202510","31","46,500","0","15","2004","서현로 170","202512~202712","갱신","사용","45,000","0"
"3480","경기도 성남시 분당구 서현동","251-3","0251","0003","엘지분당에클라트","전세","45.0100","202510","31","21,000","0","9","2004","서현로 184","202512~202712","신규","-","",""
"3481","경기도 성남시 분당구 백현동","529","0529","0000","판교역 SK HUB","월세","35.3800","202510","31","2,000","140","8","2014","판교역로 109","202511~202611","신규","-","",""
"3482","경기도 성남시 분당구 금곡동","172","0172","0000","씨티밸리","월세","36.5400","202510","31","1,000","80","2","2003","성남대로171번길 17","202511~202712","신규","-","",""
"3483","경기도 성남시 분당구 정자동","165-1","0165","0001","정자역 엠코헤리츠 1단지","월세","25.3600","202510","30","1,000","95","3","2014","정자일로 146","202511~202611","신규","-","",""
"3484","경기도 성남시 분당구 백현동","529","0529","0000","판교역 SK HUB","전세","31.2700","202510","30","28,500","0","1","2014","판교역로 109","202512~202612","갱신","-","29,215","0"
"3485","경기도 성남시 분당구 정자동","27","0027","0000","정자 I′PARK","전세","149.3100","202510","30","107,000","0","24","2002","백현로 100","202601~202801","갱신","-","105,000","0"
"3486","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","전세","29.4400","202510","30","28,800","0","20","2015","정자일로 135","202512~202712","갱신","사용","27,500","0"
"3487","경기도 성남시 분당구 정자동","166-1","0166","0001","정자역 엠코헤리츠 2단지","전세","29.7300","202510","30","23,000","0","7","2014","정자일로 140","202512~202712","신규","-","",""
"3488","경기도 성남시 분당구 정자동","16-2","0016","0002","정자동2차푸르지오시티","월세","29.9900","202510","30","1,000","100","10","2013","정자일로 197","202510~202610","신규","-","",""
"3489","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","월세","25.7200","202510","30","1,000","88","18","2015","정자일로 135","202510~202610","신규","-","",""
"3490","경기도 성남시 분당구 정자동","16-1","0016","0001","정자역 AK 와이즈플레이스","월세","31.4300","202510","30","2,000","110","25","2015","느티로 2","202511~202611","신규","-","",""
"3491","경기도 성남시 분당구 정자동","17-2","0017","0002","백궁 동양파라곤","월세","32.7600","202510","30","1,000","105","30","2004","느티로 22","202512~202612","신규","-","",""
"3492","경기도 성남시 분당구 정자동","17-2","0017","0002","백궁 동양파라곤","월세","25.1200","202510","30","21,500","5","29","2004","느티로 22","202512~202712","신규","-","",""
"3493","경기도 성남시 분당구 정자동","16-1","0016","0001","정자역 AK 와이즈플레이스","전세","26.6500","202510","30","22,950","0","29","2015","느티로 2","202512~202712","신규","-","",""
"3494","경기도 성남시 분당구 정자동","7","0007","0000","분당두산위브파빌리온","전세","41.6300","202510","30","33,571","0","10","2005","성남대로 393","202601~202701","갱신","사용","31,973","0"
"3495","경기도 성남시 분당구 운중동","943","0943","0000","큐브타워","월세","31.5900","202510","30","1,000","90","6","2015","운중로 132","202512~202611","신규","-","",""
"3496","경기도 성남시 분당구 삼평동","684","0684","0000","M TOWER","월세","18.4000","202510","30","5,000","60","7","2012","판교역로241번길 22","202512~202612","신규","-","",""
"3497","경기도 성남시 분당구 구미동","187-2","0187","0002","세종그랑시아∥","월세","32.2000","202510","30","13,500","15","7","2003","구미로9번길 10","202512~202612","신규","-","",""
"3498","경기도 성남시 분당구 구미동","9-1","0009","0001","분당 엠코 헤리츠","월세","30.4300","202510","30","15,000","45","6","2014","성남대로 151","202512~202712","신규","-","",""
"3499","경기도 성남시 분당구 구미동","156","0156","0000","포스빌","월세","37.8700","202510","30","1,000","70","2","2004","성남대로 51","202511~202611","신규","-","",""
"3500","경기도 성남시 분당구 구미동","9-1","0009","0001","분당 엠코 헤리츠","월세","30.4300","202510","30","1,000","85","11","2014","성남대로 151","202512~202612","갱신","-","1,000","83"
"3501","경기도 성남시 분당구 금곡동","170","0170","0000","천사의도시Ⅲ오피스텔","월세","36.1600","202510","30","1,000","80","4","2004","정자일로6번길 13","202511~202611","신규","-","",""
"3502","경기도 성남시 분당구 금곡동","165","0165","0000","천사의도시Ⅱ오피스텔","월세","37.9500","202510","30","1,000","80","4","2004","돌마로 51","202511~202711","신규","-","",""
"3503","경기도 성남시 분당구 서현동","245-1","0245","0001","분당오벨리스크","월세","35.7800","202510","30","1,000","88","14","2003","서현로 216","202511~202611","신규","-","",""
"3504","경기도 성남시 분당구 수내동","23-1","0023","0001","로얄팰리스 하우스빌","월세","45.7900","202510","30","1,000","110","6","2004","백현로 105","202511~202611","신규","-","",""
"3505","경기도 성남시 분당구 수내동","10-1","0010","0001","분당 트라팰리스","월세","48.6600","202510","30","2,000","120","6","2004","황새울로 234","202511~202611","신규","-","",""
"3506","경기도 성남시 분당구 야탑동","264-1","0264","0001","FOREST HOUSE","월세","68.1300","202510","30","5,000","110","1","2003","벌말로30번길 46","202602~202802","신규","-","",""
"3507","경기도 성남시 분당구 정자동","162-1","0162","0001","분당 정자동 푸르지오시티","전세","76.6500","202510","30","71,000","0","8","2013","정자로 2","202511~202711","갱신","-","71,000","0"
"3508","경기도 성남시 분당구 구미동","9-1","0009","0001","분당 엠코 헤리츠","월세","30.4300","202510","29","1,000","87","12","2014","성남대로 151","202511~202611","갱신","-","1,000","84"
"3509","경기도 성남시 분당구 백현동","529","0529","0000","판교역 SK HUB","월세","31.1500","202510","29","1,000","113","8","2014","판교역로 109","202601~202701","신규","-","",""
"3510","경기도 성남시 분당구 백현동","529","0529","0000","판교역 SK HUB","월세","37.1500","202510","29","1,000","138","3","2014","판교역로 109","202511~202611","신규","-","",""
"3511","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","월세","25.0800","202510","29","1,000","85","23","2015","정자일로 135","202511~202611","신규","-","",""
"3512","경기도 성남시 분당구 정자동","17-2","0017","0002","백궁 동양파라곤","월세","56.3400","202510","29","4,000","179","13","2004","느티로 22","202511~202711","갱신","사용","4,000","170"
"3513","경기도 성남시 분당구 정자동","17-2","0017","0002","백궁 동양파라곤","월세","32.7600","202510","29","1,000","110","28","2004","느티로 22","202511~202611","신규","-","",""
"3514","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","월세","25.0800","202510","29","21,000","5","10","2015","정자일로 135","202511~202711","갱신","사용","21,700","0"
"3515","경기도 성남시 분당구 수내동","11-1","0011","0001","청구블루빌","월세","35.6700","202510","29","13,000","25","6","2000","황새울로 224","202511~202711","신규","-","",""
"3516","경기도 성남시 분당구 수내동","4-3","0004","0003","두산위브센티움 2","월세","35.0100","202510","29","1,000","75","7","2003","수내로 42","202511~202611","신규","-","",""
"3517","경기도 성남시 분당구 수내동","23-1","0023","0001","로얄팰리스 하우스빌","월세","39.7500","202510","29","1,000","95","27","2004","백현로 105","202511~202711","신규","-","",""
"3518","경기도 성남시 분당구 야탑동","360-1","0360","0001","시그마 3","월세","28.6500","202510","29","1,000","80","11","2003","장미로 78","202511~202611","신규","-","",""
"3519","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","전세","25.0800","202510","29","21,375","0","31","2015","정자일로 135","202511~202711","신규","-","",""
"3520","경기도 성남시 분당구 야탑동","367-5","0367","0005","노블리치1오피스텔","전세","34.1700","202510","29","15,900","0","7","2003","성남대로916번길 20","202512~202712","신규","-","",""
"3521","경기도 성남시 분당구 정자동","24","0024","0000","분당인텔리지2","월세","33.1200","202510","29","20,700","13","6","2004","정자일로 177","202511~202711","신규","-","",""
"3522","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","월세","25.0000","202510","29","1,000","83","24","2015","정자일로 135","202511~202611","갱신","-","1,000","79"
"3523","경기도 성남시 분당구 서현동","276-1","0276","0001","한라시그마파크","월세","37.3100","202510","29","1,000","85","8","2003","황새울로 307","202511~202611","신규","-","",""
"3524","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","월세","40.0000","202510","29","20,000","20","5","2004","서현로 170","202511~202711","신규","-","",""
"3525","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","월세","40.0000","202510","29","1,000","90","21","2004","서현로 170","202510~202610","신규","-","",""
"3526","경기도 성남시 분당구 야탑동","342-2","0342","0002","르네상스분당오피스텔","전세","43.3100","202510","29","21,000","0","3","2003","장미로48번길 10","202512~202712","신규","-","",""
"3527","경기도 성남시 분당구 삼평동","617","0617","0000","판교 테크노밸리 브릿지타워","월세","24.7600","202510","29","1,000","95","7","2015","판교로227번길 6","202511~202611","신규","-","",""
"3528","경기도 성남시 분당구 삼평동","659","0659","0000","판교 효성 해링턴 타워","전세","27.1000","202510","29","26,500","0","12","2013","판교역로192번길 22","202512~202610","갱신","사용","26,500","0"
"3529","경기도 성남시 분당구 삼평동","659","0659","0000","판교 효성 해링턴 타워","월세","27.1000","202510","29","1,000","100","12","2013","판교역로192번길 22","202512~202612","신규","-","",""
"3530","경기도 성남시 분당구 백현동","529","0529","0000","판교역 SK HUB","전세","34.9000","202510","29","29,400","0","2","2014","판교역로 109","202512~202712","신규","-","",""
