"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 오피스텔(전월세)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 중원구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)"
"757","경기도 성남시 중원구 여수동","205","0205","0000","신야탑 푸르지오시티Ⅰ","월세","29.0500","202511","21","17,000","10","9","2013","양현로405번길 5","202601~202801","신규","-","",""
"758","경기도 성남시 중원구 성남동","2333","2333","0000","에클라트 휴","월세","72.1000","202511","21","1,000","195","4","2023","광명로82번길 6","202511~202611","신규","-","",""
"759","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","21.7600","202511","21","14,000","12","7","2017","광명로 89","202512~202712","갱신","사용","15,000","5"
"760","경기도 성남시 중원구 성남동","2167","2167","0000","성남 수진역 더리브 프리미어","전세","31.6500","202511","20","23,500","0","14","2024","산성대로 194","202602~202802","신규","-","",""
"761","경기도 성남시 중원구 금광동","2409","2409","0000","창보시티렉스","월세","34.1700","202511","20","500","45","6","1998","광명로 384","202512~202712","신규","-","",""
"762","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","20.0400","202511","20","1,000","73","11","2017","광명로 89","202511~202611","신규","-","",""
"763","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.5400","202511","20","2,000","75","11","2017","광명로 89","202512~202612","신규","-","",""
"764","경기도 성남시 중원구 여수동","188","0188","0000","시티 스마트캐슬2.0","월세","50.4800","202511","20","7,000","100","10","2019","양현로 413","202601~202801","신규","-","",""
"765","경기도 성남시 중원구 성남동","2263","2263","0000","현대그린타운","월세","39.9000","202511","19","2,000","65","7","1999","광명로 71","202601~202701","신규","-","",""
"766","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.5400","202511","19","15,500","3","2","2017","광명로 89","202601~202701","갱신","사용","15,500","0"
"767","경기도 성남시 중원구 성남동","2333","2333","0000","에클라트 휴","월세","72.1000","202511","19","2,000","190","5","2023","광명로82번길 6","202512~202612","신규","-","",""
"768","경기도 성남시 중원구 여수동","205","0205","0000","신야탑 푸르지오시티Ⅰ","월세","29.0500","202511","19","17,000","12","4","2013","양현로405번길 5","202512~202712","신규","-","",""
"769","경기도 성남시 중원구 하대원동","110-1","0110","0001","모란역리베니움I","월세","40.8300","202511","19","15,000","45","5","2017","둔촌대로 160","202512~202712","갱신","사용","15,000","40"
"770","경기도 성남시 중원구 여수동","183","0183","0000","성남 여수 오렌지카운티","월세","25.1700","202511","19","1,000","80","7","2019","성남대로 993","202512~202611","갱신","-","1,000","78"
"771","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","41.0000","202511","18","26,000","5","12","2017","광명로 89","202512~202712","갱신","사용","26,000","0"
"772","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.5400","202511","18","14,500","18","9","2017","광명로 89","202512~202712","갱신","-","14,500","15"
"773","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.5400","202511","18","1,000","75","11","2017","광명로 89","202511~202711","갱신","-","500","70"
"774","경기도 성남시 중원구 여수동","181","0181","0000","시그너스","전세","23.0900","202511","18","18,720","0","4","2019","성남대로997번길 11","202511~202709","갱신","-","19,425","0"
"775","경기도 성남시 중원구 여수동","205","0205","0000","신야탑 푸르지오시티Ⅰ","전세","39.0000","202511","18","27,000","0","10","2013","양현로405번길 5","202512~202712","신규","-","",""
"776","경기도 성남시 중원구 성남동","2264","2264","0000","성남 모란 지웰에스테이트","월세","49.9000","202511","18","7,000","109","13","2020","광명로 67","202512~202612","갱신","-","7,000","104"
"777","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.5400","202511","18","1,000","80","11","2017","광명로 89","202512~202612","신규","-","",""
"778","경기도 성남시 중원구 성남동","2264","2264","0000","성남 모란 지웰에스테이트","전세","25.5700","202511","18","16,000","0","5","2020","광명로 67","202512~202712","갱신","사용","16,000","0"
"779","경기도 성남시 중원구 여수동","185","0185","0000","베스티안","월세","27.1200","202511","17","1,000","91","5","2019","성남대로 989","202601~202701","갱신","사용","1,000","91"
"780","경기도 성남시 중원구 성남동","4169","4169","0000","성남 메트로칸","월세","36.9300","202511","17","1,000","80","6","2011","성남대로 1133","202512~202712","신규","-","",""
"781","경기도 성남시 중원구 성남동","2264","2264","0000","성남 모란 지웰에스테이트","월세","26.2200","202511","17","1,000","74","5","2020","광명로 67","202512~202712","갱신","사용","1,000","74"
"782","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","20.0400","202511","17","2,000","60","3","2017","광명로 89","202512~202612","신규","-","",""
"783","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","20.0400","202511","17","1,000","70","10","2017","광명로 89","202512~202612","신규","-","",""
"784","경기도 성남시 중원구 성남동","4163","4163","0000","오라타워","월세","47.7400","202511","17","1,000","75","8","2006","성남대로1147번길 3","202512~202712","신규","-","",""
"785","경기도 성남시 중원구 성남동","4933","4933","0000","성남아리스타","월세","18.3700","202511","17","1,000","58","4","2020","둔촌대로80번길 3-10","202512~202612","신규","-","",""
"786","경기도 성남시 중원구 여수동","205","0205","0000","신야탑 푸르지오시티Ⅰ","월세","33.3200","202511","17","2,000","85","9","2013","양현로405번길 5","202511~202611","갱신","사용","2,000","85"
"787","경기도 성남시 중원구 여수동","201","0201","0000","시티파크","월세","28.6000","202511","17","1,000","80","4","2019","양현로405번길 17","202511~202711","신규","-","",""
"788","경기도 성남시 중원구 여수동","205","0205","0000","신야탑 푸르지오시티Ⅰ","전세","36.7500","202511","17","21,000","0","5","2013","양현로405번길 5","202512~202712","갱신","사용","21,000","0"
"789","경기도 성남시 중원구 도촌동","571","0571","0000","도촌파크오피스텔","월세","18.4100","202511","15","1,000","50","3","2010","도촌로8번길 20","202511~202611","신규","-","",""
"790","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","전세","23.5400","202511","15","16,500","0","9","2017","광명로 89","202512~202612","갱신","사용","16,500","0"
"791","경기도 성남시 중원구 성남동","2261","2261","0000","드림에코시티","월세","38.2100","202511","15","26,000","15","10","2021","광명로 75","202601~202801","신규","-","",""
"792","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.5400","202511","15","14,500","25","5","2017","광명로 89","202601~202801","신규","-","",""
"793","경기도 성남시 중원구 여수동","188","0188","0000","시티 스마트캐슬2.0","월세","30.9300","202511","15","2,000","86","8","2019","양현로 413","202512~202612","갱신","-","1,000","86"
"794","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","20.0400","202511","15","500","72","6","2017","광명로 89","202512~202612","신규","-","",""
"795","경기도 성남시 중원구 성남동","3133","3133","0000","성남SY테크노빌","전세","50.5100","202511","14","19,400","0","11","2003","광명로 49","202511~202711","신규","-","",""
"796","경기도 성남시 중원구 성남동","2167","2167","0000","성남 수진역 더리브 프리미어","월세","39.9800","202511","14","1,500","140","12","2024","산성대로 194","202511~202611","신규","-","",""
"797","경기도 성남시 중원구 여수동","188","0188","0000","시티 스마트캐슬2.0","전세","24.1700","202511","14","17,850","0","4","2019","양현로 413","202601~202801","신규","-","",""
"798","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.5400","202511","14","14,500","20","8","2017","광명로 89","202601~202801","신규","-","",""
"799","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.5400","202511","14","1,000","75","10","2017","광명로 89","202512~202612","신규","-","",""
"800","경기도 성남시 중원구 성남동","2149","2149","0000","성남동 2149 업무시설","월세","20.7100","202511","13","7,000","10","5","2002","산성대로 200","202511~202711","신규","-","",""
"801","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.5400","202511","13","700","55","3","2017","광명로 89","202511~202712","신규","-","",""
"802","경기도 성남시 중원구 성남동","4169","4169","0000","성남 메트로칸","월세","36.9300","202511","12","1,000","80","7","2011","성남대로 1133","202512~202612","신규","-","",""
"803","경기도 성남시 중원구 성남동","2201","2201","0000","수진역 코아루 천년가 오피스텔","전세","38.2500","202511","12","21,000","0","9","2019","광명로 103","202511~202611","갱신","사용","21,000","0"
"804","경기도 성남시 중원구 성남동","2264","2264","0000","성남 모란 지웰에스테이트","월세","23.9500","202511","12","14,400","14","12","2020","광명로 67","202511~202711","갱신","사용","16,000","5"
"805","경기도 성남시 중원구 여수동","183","0183","0000","성남 여수 오렌지카운티","월세","25.1700","202511","12","1,000","80","4","2019","성남대로 993","202512~202712","신규","-","",""
"806","경기도 성남시 중원구 금광동","2409","2409","0000","창보시티렉스","월세","32.8300","202511","11","500","45","4","1998","광명로 384","202601~202801","신규","-","",""
"807","경기도 성남시 중원구 성남동","4169","4169","0000","성남 메트로칸","전세","44.0200","202511","11","22,000","0","6","2011","성남대로 1133","202512~202712","갱신","-","21,000","0"
"808","경기도 성남시 중원구 성남동","2164","2164","0000","영건센스빌","월세","34.5100","202511","10","1,000","70","6","2004","산성대로 198","202511~202711","신규","-","",""
"809","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","20.5100","202511","10","2,000","65","8","2017","광명로 89","202512~202612","신규","-","",""
"810","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","20.0400","202511","10","1,000","70","11","2017","광명로 89","202511~202611","신규","-","",""
"811","경기도 성남시 중원구 성남동","2164","2164","0000","영건센스빌","월세","34.5100","202511","09","1,000","70","9","2004","산성대로 198","202511~202611","신규","-","",""
"812","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.5400","202511","08","1,000","75","2","2017","광명로 89","202512~202612","신규","-","",""
"813","경기도 성남시 중원구 성남동","4169","4169","0000","성남 메트로칸","월세","45.8700","202511","08","1,000","100","9","2011","성남대로 1133","202512~202612","신규","-","",""
"814","경기도 성남시 중원구 금광동","2409","2409","0000","창보시티렉스","월세","34.1700","202511","08","500","50","4","1998","광명로 384","202512~202712","신규","-","",""
"815","경기도 성남시 중원구 도촌동","583","0583","0000","도촌동 5830000 업무시설 (김명수)","월세","68.3500","202511","07","1,000","80","6","2012","도촌로8번길 23","202512~202612","신규","-","",""
"816","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.1000","202511","07","14,500","20","8","2017","광명로 89","202601~202801","신규","-","",""
"817","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","20.0400","202511","07","1,000","70","8","2017","광명로 89","202512~202611","신규","-","",""
"818","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","20.0400","202511","07","1,000","70","9","2017","광명로 89","202512~202612","신규","-","",""
"819","경기도 성남시 중원구 성남동","3135","3135","0000","지앤느 모란","월세","21.4200","202511","07","13,500","20","3","2020","산성대로 136","202512~202712","신규","-","",""
"820","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","20.0400","202511","07","1,000","67","10","2017","광명로 89","202511~202611","신규","-","",""
"821","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.5400","202511","07","1,000","71","8","2017","광명로 89","202511~202611","신규","-","",""
"822","경기도 성남시 중원구 성남동","4169","4169","0000","성남 메트로칸","월세","36.9300","202511","06","1,000","80","7","2011","성남대로 1133","202512~202612","신규","-","",""
"823","경기도 성남시 중원구 도촌동","583","0583","0000","도촌동 5830000 업무시설 (김명수)","월세","68.3500","202511","06","1,000","75","5","2012","도촌로8번길 23","202511~202612","신규","-","",""
"824","경기도 성남시 중원구 성남동","2261","2261","0000","드림에코시티","전세","47.3900","202511","06","31,000","0","11","2021","광명로 75","202512~202712","갱신","사용","30,000","0"
"825","경기도 성남시 중원구 성남동","2264","2264","0000","성남 모란 지웰에스테이트","월세","23.9500","202511","06","1,000","69","8","2020","광명로 67","202512~202612","신규","-","",""
"826","경기도 성남시 중원구 성남동","4169","4169","0000","성남 메트로칸","월세","42.6500","202511","06","2,000","100","8","2011","성남대로 1133","202511~202611","신규","-","",""
"827","경기도 성남시 중원구 성남동","4933","4933","0000","성남아리스타","월세","21.8400","202511","06","2,000","70","7","2020","둔촌대로80번길 3-10","202511~202711","신규","-","",""
"828","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.5400","202511","05","1,000","78","3","2017","광명로 89","202511~202611","신규","-","",""
"829","경기도 성남시 중원구 성남동","3135","3135","0000","지앤느 모란","전세","21.4200","202511","04","15,420","0","7","2020","산성대로 136","202511~202711","신규","-","",""
"830","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","20.0400","202511","04","1,000","70","7","2017","광명로 89","202512~202612","갱신","-","1,000","70"
"831","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","20.0400","202511","04","13,400","17","4","2017","광명로 89","202511~202711","신규","-","",""
"832","경기도 성남시 중원구 여수동","205","0205","0000","신야탑 푸르지오시티Ⅰ","월세","29.0500","202511","04","1,000","75","7","2013","양현로405번길 5","202511~202611","갱신","-","1,000","75"
"833","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","20.0400","202511","03","500","67","4","2017","광명로 89","202512~202612","갱신","-","500","63"
"834","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.1000","202511","03","14,500","20","2","2017","광명로 89","202601~202801","신규","-","",""
"835","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","20.3900","202511","03","5,000","45","6","2017","광명로 89","202511~202611","갱신","-","5,000","42"
"836","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.5400","202511","03","1,000","76","2","2017","광명로 89","202512~202712","갱신","-","1,000","73"
"837","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.9500","202511","03","1,000","73","5","2017","광명로 89","202512~202612","갱신","-","1,000","70"
"838","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.5400","202511","03","500","77","4","2017","광명로 89","202601~202701","갱신","-","500","73"
"839","경기도 성남시 중원구 성남동","4933","4933","0000","성남아리스타","월세","18.3700","202511","03","14,900","6","7","2020","둔촌대로80번길 3-10","202511~202711","갱신","-","16,500","0"
"840","경기도 성남시 중원구 여수동","205","0205","0000","신야탑 푸르지오시티Ⅰ","월세","25.7500","202511","03","9,000","40","9","2013","양현로405번길 5","202511~202611","신규","-","",""
"841","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","20.0400","202511","03","13,320","20","8","2017","광명로 89","202512~202712","갱신","-","13,500","16"
"842","경기도 성남시 중원구 성남동","2261","2261","0000","드림에코시티","전세","47.3900","202511","01","30,000","0","10","2021","광명로 75","202511~202711","신규","-","",""
"843","경기도 성남시 중원구 성남동","2201","2201","0000","수진역 코아루 천년가 오피스텔","월세","22.1700","202511","01","1,000","70","13","2019","광명로 103","202511~202710","신규","-","",""
"844","경기도 성남시 중원구 성남동","2264","2264","0000","성남 모란 지웰에스테이트","월세","26.2200","202511","01","1,000","79","14","2020","광명로 67","202512~202612","갱신","사용","1,000","75"
"845","경기도 성남시 중원구 성남동","4169","4169","0000","성남 메트로칸","월세","45.2400","202511","01","500","83","11","2011","성남대로 1133","202511~202611","갱신","-","500","83"
"846","경기도 성남시 중원구 성남동","4169","4169","0000","성남 메트로칸","월세","35.5400","202511","01","1,000","74","6","2011","성남대로 1133","202602~202702","신규","-","",""
"847","경기도 성남시 중원구 여수동","183","0183","0000","성남 여수 오렌지카운티","월세","25.1700","202511","01","1,000","80","4","2019","성남대로 993","202511~202611","신규","-","",""
"848","경기도 성남시 중원구 여수동","185","0185","0000","베스티안","월세","27.1200","202511","01","1,000","85","7","2019","성남대로 989","202511~202611","신규","-","",""
"849","경기도 성남시 중원구 성남동","2201","2201","0000","수진역 코아루 천년가 오피스텔","월세","26.2400","202511","01","8,000","30","4","2019","광명로 103","202511~202711","신규","-","",""
"850","경기도 성남시 중원구 성남동","2201","2201","0000","수진역 코아루 천년가 오피스텔","월세","26.2400","202511","01","7,000","40","4","2019","광명로 103","202511~202711","신규","-","",""
"851","경기도 성남시 중원구 여수동","201","0201","0000","시티파크","월세","21.5900","202511","01","14,500","16","4","2019","양현로405번길 17","202512~202712","신규","-","",""
"852","경기도 성남시 중원구 여수동","188","0188","0000","시티 스마트캐슬2.0","월세","24.1700","202511","01","12,000","40","8","2019","양현로 413","202512~202712","신규","-","",""
"853","경기도 성남시 중원구 성남동","3133","3133","0000","성남SY테크노빌","월세","18.0500","202511","01","6,400","23","12","2003","광명로 49","202512~202712","신규","-","",""
"854","경기도 성남시 중원구 성남동","2340","2340","0000","더 갤러리","전세","84.1000","202510","31","36,500","0","9","2019","광명로 88","202511~202711","갱신","사용","35,000","0"
"855","경기도 성남시 중원구 성남동","2264","2264","0000","성남 모란 지웰에스테이트","월세","45.8300","202510","31","2,000","120","13","2020","광명로 67","202511~202611","신규","-","",""
"856","경기도 성남시 중원구 성남동","2263","2263","0000","현대그린타운","월세","37.6200","202510","31","1,000","60","9","1999","광명로 71","202510~202603","신규","-","",""
"857","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","전세","20.0400","202510","30","12,720","0","10","2017","광명로 89","202512~202612","신규","-","",""
"858","경기도 성남시 중원구 도촌동","571","0571","0000","도촌파크오피스텔","월세","19.4700","202510","30","1,000","50","4","2010","도촌로8번길 20","202511~202611","신규","-","",""
"859","경기도 성남시 중원구 여수동","188","0188","0000","시티 스마트캐슬2.0","월세","24.1700","202510","30","2,000","72","3","2019","양현로 413","202511~202611","신규","-","",""
"860","경기도 성남시 중원구 성남동","3958","3958","0000","Tower hill B동","전세","67.8700","202510","30","31,500","0","2","2022","둔촌대로 139-1","202510~202710","갱신","-","30,000","0"
"861","경기도 성남시 중원구 성남동","3135","3135","0000","지앤느 모란","월세","21.4200","202510","30","10,000","33","8","2020","산성대로 136","202512~202712","신규","-","",""
"862","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.1800","202510","30","1,000","75","3","2017","광명로 89","202510~202610","신규","-","",""
"863","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.5400","202510","30","14,400","20","3","2017","광명로 89","202512~202712","갱신","사용","14,400","16"
"864","경기도 성남시 중원구 성남동","2201","2201","0000","수진역 코아루 천년가 오피스텔","월세","22.1700","202510","29","6,000","35","2","2019","광명로 103","202510~202604","신규","-","",""
"865","경기도 성남시 중원구 여수동","183","0183","0000","성남 여수 오렌지카운티","월세","25.1700","202510","29","1,000","80","5","2019","성남대로 993","202511~202611","신규","-","",""
"866","경기도 성남시 중원구 성남동","2264","2264","0000","성남 모란 지웰에스테이트","전세","49.9000","202510","29","27,990","0","9","2020","광명로 67","202511~202711","갱신","사용","29,000","0"
"867","경기도 성남시 중원구 여수동","197","0197","0000","바우하임","전세","22.1000","202510","28","17,500","0","8","2019","양현로405번길 16-10","202602~202702","갱신","-","17,500","0"
"868","경기도 성남시 중원구 성남동","3152","3152","0000","렉스타운","월세","73.7800","202510","28","20,000","70","8","2018","광명로 37","202510~202710","신규","-","",""
"869","경기도 성남시 중원구 성남동","4169","4169","0000","성남 메트로칸","월세","44.9400","202510","28","2,000","100","10","2011","성남대로 1133","202511~202611","신규","-","",""
"870","경기도 성남시 중원구 하대원동","110-1","0110","0001","모란역리베니움I","전세","40.8300","202510","28","24,000","0","7","2017","둔촌대로 160","202512~202712","갱신","-","24,000","0"
"871","경기도 성남시 중원구 여수동","185","0185","0000","베스티안","월세","26.9900","202510","28","18,100","4","8","2019","성남대로 989","202512~202712","신규","-","",""
"872","경기도 성남시 중원구 성남동","4936","4936","0000","성남 모란드림시티","월세","28.2100","202510","28","3,705","16","6","2019","둔촌대로80번길 3-15","202601~202712","갱신","-","3,700","14"
"873","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.5400","202510","28","1,000","75","3","2017","광명로 89","202511~202611","신규","-","",""
"874","경기도 성남시 중원구 성남동","3135","3135","0000","지앤느 모란","월세","21.4200","202510","27","13,500","11","6","2020","산성대로 136","202511~202711","신규","-","",""
"875","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","20.5100","202510","27","13,000","20","5","2017","광명로 89","202511~202711","신규","-","",""
"876","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","전세","23.1000","202510","27","16,500","0","11","2017","광명로 89","202512~202712","신규","-","",""
"877","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","20.0400","202510","27","1,000","72","3","2017","광명로 89","202511~202611","갱신","사용","1,000","68"
"878","경기도 성남시 중원구 여수동","183","0183","0000","성남 여수 오렌지카운티","월세","25.1700","202510","27","17,500","10","3","2019","성남대로 993","202511~202711","신규","-","",""
"879","경기도 성남시 중원구 성남동","3135","3135","0000","지앤느 모란","월세","21.4200","202510","27","13,680","10","6","2020","산성대로 136","202511~202711","신규","-","",""
"880","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","48.2000","202510","27","26,400","4","12","2017","광명로 89","202601~202801","신규","-","",""
"881","경기도 성남시 중원구 성남동","4169","4169","0000","성남 메트로칸","월세","36.9300","202510","25","1,000","80","7","2011","성남대로 1133","202512~202712","신규","-","",""
"882","경기도 성남시 중원구 도촌동","583","0583","0000","도촌동 5830000 업무시설 (김명수)","월세","52.9500","202510","25","1,000","70","7","2012","도촌로8번길 23","202511~202611","신규","-","",""
"883","경기도 성남시 중원구 여수동","183","0183","0000","성남 여수 오렌지카운티","월세","25.1700","202510","25","1,000","78","3","2019","성남대로 993","202511~202611","신규","-","",""
"884","경기도 성남시 중원구 성남동","2759","2759","0000","미래타운","월세","51.0700","202510","25","25,900","13","7","2019","광명로142번길 3","202512~202711","신규","-","",""
"885","경기도 성남시 중원구 성남동","2759","2759","0000","미래타운","월세","51.0700","202510","25","26,100","12","7","2019","광명로142번길 3","202512~202711","신규","-","",""
"886","경기도 성남시 중원구 여수동","205","0205","0000","신야탑 푸르지오시티Ⅰ","월세","29.0500","202510","25","10,000","40","6","2013","양현로405번길 5","202512~202612","신규","-","",""
"887","경기도 성남시 중원구 성남동","2201","2201","0000","수진역 코아루 천년가 오피스텔","월세","26.2400","202510","25","500","70","4","2019","광명로 103","202510~202710","신규","-","",""
"888","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.5400","202510","25","6,000","65","9","2017","광명로 89","202510~202610","신규","-","",""
"889","경기도 성남시 중원구 성남동","2263","2263","0000","현대그린타운","월세","25.9200","202510","25","1,000","45","8","1999","광명로 71","202512~202712","신규","-","",""
"890","경기도 성남시 중원구 성남동","2340","2340","0000","더 갤러리","전세","84.1000","202510","25","25,000","0","8","2019","광명로 88","202511~202711","신규","-","",""
"891","경기도 성남시 중원구 여수동","181","0181","0000","시그너스","전세","22.8900","202510","25","18,900","0","5","2019","성남대로997번길 11","202512~202712","갱신","사용","18,900","0"
"892","경기도 성남시 중원구 성남동","2167","2167","0000","성남 수진역 더리브 프리미어","월세","39.9800","202510","24","27,000","15","3","2024","산성대로 194","202512~202712","신규","-","",""
"893","경기도 성남시 중원구 여수동","205","0205","0000","신야탑 푸르지오시티Ⅰ","월세","39.0000","202510","24","10,000","52","10","2013","양현로405번길 5","202512~202612","신규","-","",""
"894","경기도 성남시 중원구 성남동","4933","4933","0000","성남아리스타","전세","18.3700","202510","24","15,400","0","7","2020","둔촌대로80번길 3-10","202512~202712","신규","-","",""
"895","경기도 성남시 중원구 성남동","4933","4933","0000","성남아리스타","전세","18.3700","202510","24","15,200","0","7","2020","둔촌대로80번길 3-10","202512~202712","신규","-","",""
"896","경기도 성남시 중원구 성남동","4933","4933","0000","성남아리스타","전세","18.3700","202510","24","14,700","0","7","2020","둔촌대로80번길 3-10","202512~202712","신규","-","",""
"897","경기도 성남시 중원구 여수동","201","0201","0000","시티파크","월세","27.5600","202510","24","1,000","85","8","2019","양현로405번길 17","202511~202611","신규","-","",""
"898","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","전세","48.2000","202510","24","30,000","0","13","2017","광명로 89","202511~202711","갱신","사용","28,600","0"
"899","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.5400","202510","23","14,700","15","6","2017","광명로 89","202512~202712","신규","-","",""
"900","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","월세","23.5400","202510","23","1,000","80","5","2017","광명로 89","202511~202611","신규","-","",""
"901","경기도 성남시 중원구 성남동","2261","2261","0000","드림에코시티","월세","67.6800","202510","23","10,000","150","6","2021","광명로 75","202512~202712","신규","-","",""
"902","경기도 성남시 중원구 성남동","2759","2759","0000","미래타운","전세","50.2400","202510","23","28,000","0","4","2019","광명로142번길 3","202511~202711","신규","-","",""
"903","경기도 성남시 중원구 성남동","4163","4163","0000","오라타워","월세","41.5400","202510","22","7,000","40","7","2006","성남대로1147번길 3","202512~202612","신규","-","",""
"904","경기도 성남시 중원구 성남동","2263","2263","0000","현대그린타운","월세","30.0200","202510","22","500","58","11","1999","광명로 71","202510~202710","신규","-","",""
"905","경기도 성남시 중원구 성남동","2268","2268","0000","제니스오피스텔","월세","51.7500","202510","21","26,900","10","14","2012","광명로 65","202512~202712","신규","-","",""
"906","경기도 성남시 중원구 여수동","201","0201","0000","시티파크","월세","27.5600","202510","21","2,000","79","5","2019","양현로405번길 17","202511~202611","신규","-","",""
"907","경기도 성남시 중원구 여수동","181","0181","0000","시그너스","전세","22.8900","202510","21","18,900","0","5","2019","성남대로997번길 11","202512~202712","갱신","사용","18,900","0"
"908","경기도 성남시 중원구 금광동","4610","4610","0000","금광 DREAM PALACE","전세","35.7100","202510","21","25,000","0","7","2019","산성대로426번길 2","202511~202711","신규","-","",""
"909","경기도 성남시 중원구 성남동","4169","4169","0000","성남 메트로칸","월세","36.9300","202510","21","1,000","75","9","2011","성남대로 1133","202511~202711","갱신","사용","1,000","68"
