"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 연립다세대(전월세)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 중원구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"954","경기도 성남시 중원구 상대원동","1714-1","1714","0001","중일에이스빌1차","전세","37.5900","202511","30","12,500","0","3","2004","박석로5번길 32-4","202511~202710","갱신","사용","12,000","0","연립다세대"
"955","경기도 성남시 중원구 상대원동","1523","1523","0000","스카이캐슬","전세","52.9600","202511","29","28,000","0","3","2017","둔촌대로413번길 34","202602~202802","신규","-","","","연립다세대"
"956","경기도 성남시 중원구 성남동","2959","2959","0000","백조빌라","전세","39.1800","202511","29","13,000","0","2","1986","원터로69번길 4-1","202512~202712","신규","-","","","연립다세대"
"957","경기도 성남시 중원구 성남동","3958","3958","0000","TowerhillB동","전세","50.3600","202511","29","32,000","0","9","2022","둔촌대로 139-1","202512~202712","갱신","-","32,000","0","연립다세대"
"958","경기도 성남시 중원구 하대원동","133-8","0133","0008","대경빌라","월세","36.4500","202511","29","3,000","40","2","1986","시민로5번길 12","202512~202712","신규","-","","","연립다세대"
"959","경기도 성남시 중원구 상대원동","1338","1338","0000","사랑뜰에","전세","60.9000","202511","29","25,000","0","5","2015","박석로 39-1","202601~202801","신규","-","","","연립다세대"
"960","경기도 성남시 중원구 성남동","3135","3135","0000","지앤느모란","전세","36.2900","202511","28","25,700","0","12","2020","산성대로 136","202512~202712","갱신","사용","25,700","0","연립다세대"
"961","경기도 성남시 중원구 은행동","1244-3","1244","0003","경성빌라","전세","54.0800","202511","27","13,000","0","3","1992","은행로45번길 5-1","202601~202801","신규","-","","","연립다세대"
"962","경기도 성남시 중원구 은행동","878-1","0878","0001","평화로얄빌라","전세","39.7400","202511","27","13,000","0","4","1992","은이로47번길 16-1","202512~202712","신규","-","","","연립다세대"
"963","경기도 성남시 중원구 중앙동","2061","2061","0000","기단아트빌라","월세","57.9500","202511","27","7,000","20","-1","1994","광명로256번길 47-67","202601~202801","신규","-","","","연립다세대"
"964","경기도 성남시 중원구 은행동","2385","2385","0000","대명빌라","전세","37.1900","202511","27","13,400","0","3","1993","은행로88번길 1","202512~202712","신규","-","","","연립다세대"
"965","경기도 성남시 중원구 상대원동","1652","1652","0000","풍경채","전세","55.5600","202511","27","28,000","0","4","2019","박석로33번길 30","202601~202801","신규","-","","","연립다세대"
"966","경기도 성남시 중원구 상대원동","2018","2018","0000","홍성빌라","전세","41.0200","202511","26","16,000","0","3","1990","희망로318번길 7","202512~202712","신규","-","","","연립다세대"
"967","경기도 성남시 중원구 상대원동","1676","1676","0000","신한301동","전세","54.6900","202511","26","18,000","0","4","1995","박석로33번길 33-1","202601~202801","신규","-","","","연립다세대"
"968","경기도 성남시 중원구 상대원동","1649-3","1649","0003","은마주택B동","월세","49.5600","202511","26","13,000","10","2","1986","둔촌대로413번길 37","202512~202712","신규","-","","","연립다세대"
"969","경기도 성남시 중원구 하대원동","216-21","0216","0021","낙원빌라","월세","34.0800","202511","26","500","40","-1","1992","둔촌대로 345-5","202511~202711","신규","-","","","연립다세대"
"970","경기도 성남시 중원구 성남동","4023","4023","0000","삼성빌라(가동)","월세","43.7900","202511","26","3,000","65","3","1991","성남대로1130번길 38","202512~202712","신규","-","","","연립다세대"
"971","경기도 성남시 중원구 은행동","2352-2","2352","0002","쌍용빌라(B)","전세","45.4000","202511","26","15,000","0","2","1996","금빛로 110-1","202601~202801","신규","-","","","연립다세대"
"972","경기도 성남시 중원구 은행동","1721-10","1721","0010","대승빌라","전세","41.3550","202511","26","5,500","0","-1","1994","은행로25번길 11","202511~202711","신규","-","","","연립다세대"
"973","경기도 성남시 중원구 은행동","1169-1","1169","0001","태양빌라","월세","50.3100","202511","26","14,000","5","4","1994","은이로 61","202601~202801","신규","-","","","연립다세대"
"974","경기도 성남시 중원구 상대원동","1649-3","1649","0003","은마주택B동","월세","49.5600","202511","26","13,000","23","2","1986","둔촌대로413번길 37","202512~202712","신규","-","","","연립다세대"
"975","경기도 성남시 중원구 상대원동","1364","1364","0000","(1364-0)","전세","32.4900","202511","25","12,000","0","2","1987","박석로25번길 6-4","202601~202801","신규","-","","","연립다세대"
"976","경기도 성남시 중원구 상대원동","1339","1339","0000","청우빌라","전세","52.9800","202511","25","15,000","0","3","1996","박석로 35","202512~202712","신규","-","","","연립다세대"
"977","경기도 성남시 중원구 성남동","2449","2449","0000","문형(1동)","월세","41.0500","202511","25","500","40","-2","1991","광명로100번길 11-7","202511~202711","신규","-","","","연립다세대"
"978","경기도 성남시 중원구 은행동","1451-1","1451","0001","성진빌라","전세","43.1900","202511","24","13,000","0","1","1993","은이로 18-8","202511~202601","갱신","-","13,000","0","연립다세대"
"979","경기도 성남시 중원구 은행동","2034-1","2034","0001","그린빌라(C)","월세","59.5700","202511","24","2,000","90","2","1999","은행로81번길 30","202512~202712","신규","-","","","연립다세대"
"980","경기도 성남시 중원구 은행동","1381","1381","0000","행운빌라","전세","37.2000","202511","24","11,000","0","2","1997","은이로 30-8","202511~202711","갱신","-","11,000","0","연립다세대"
"981","경기도 성남시 중원구 성남동","2658","2658","0000","새밭빌라","월세","45.2600","202511","24","5,000","65","4","2011","광명로134번길 11-6","202601~202801","신규","-","","","연립다세대"
"982","경기도 성남시 중원구 성남동","4949","4949","0000","프레젠티아","월세","16.8100","202511","24","1,000","60","6","2014","산성대로80번길 8","202511~202711","신규","-","","","연립다세대"
"983","경기도 성남시 중원구 금광동","2975","2975","0000","(2975-0)","전세","39.6500","202511","24","11,500","0","3","1986","자혜로54번길 22-1","202512~202712","신규","-","","","연립다세대"
"984","경기도 성남시 중원구 은행동","1547-1","1547","0001","신안빌라","전세","54.8550","202511","23","16,000","0","3","1992","은이로 10-1","202511~202711","갱신","사용","18,000","0","연립다세대"
"985","경기도 성남시 중원구 성남동","3962","3962","0000","동현빌라A,B동","전세","54.4800","202511","23","16,000","0","2","1992","둔촌대로135번길 2","202512~202712","신규","-","","","연립다세대"
"986","경기도 성남시 중원구 중앙동","1666","1666","0000","새천년맨션","전세","50.2600","202511","23","14,000","0","1","2000","광명로264번길 38-5","202601~202801","갱신","사용","14,000","0","연립다세대"
"987","경기도 성남시 중원구 은행동","1676","1676","0000","세종빌라","월세","44.7300","202511","22","1,000","40","-1","1993","은행로5번길 5-1","202512~202712","신규","-","","","연립다세대"
"988","경기도 성남시 중원구 상대원동","378-31","0378","0031","반석빌라","전세","59.9600","202511","22","16,000","0","2","2000","순환로130번길 14","202512~202712","갱신","-","16,000","0","연립다세대"
"989","경기도 성남시 중원구 성남동","3922","3922","0000","솔아트빌라(A동)","전세","57.6600","202511","22","23,000","0","3","2001","둔촌대로151번길 12-8","202601~202801","신규","-","","","연립다세대"
"990","경기도 성남시 중원구 은행동","2307","2307","0000","동일빌라(2307)","전세","33.4000","202511","22","7,000","0","-1","1995","자혜로67번길 12","202512~202712","신규","-","","","연립다세대"
"991","경기도 성남시 중원구 은행동","990","0990","0000","파크맨션","월세","76.5700","202511","22","10,000","80","3","2001","은이로5번길 7","202602~202802","신규","-","","","연립다세대"
"992","경기도 성남시 중원구 은행동","1035-1","1035","0001","청구맨션","전세","59.7100","202511","22","13,000","0","-1","1992","은이로29번길 11","202512~202712","갱신","사용","13,000","0","연립다세대"
"993","경기도 성남시 중원구 은행동","1676","1676","0000","세종빌라","전세","44.7300","202511","22","13,650","0","2","1993","은행로5번길 5-1","202511~202711","갱신","사용","13,000","0","연립다세대"
"994","경기도 성남시 중원구 은행동","2102","2102","0000","(2102-0)","월세","49.5600","202511","22","2,000","50","4","2000","자혜로99번길 6-6","202512~202711","신규","-","","","연립다세대"
"995","경기도 성남시 중원구 도촌동","639","0639","0000","동분당KCC스위첸파티오1단지","월세","84.8200","202511","22","47,610","73","1","2019","도촌남로 70-16","202602~202802","신규","-","","","연립다세대"
"996","경기도 성남시 중원구 은행동","1173","1173","0000","삼성빌라","전세","49.9500","202511","22","13,000","0","4","1998","은이로64번길 4","202511~202711","갱신","-","12,000","0","연립다세대"
"997","경기도 성남시 중원구 은행동","663-11","0663","0011","낙원맨션","월세","59.8400","202511","22","5,000","70","2","1997","산성대로576번길 6","202601~202801","신규","-","","","연립다세대"
"998","경기도 성남시 중원구 은행동","1035-1","1035","0001","청구맨션","전세","59.7100","202511","22","13,000","0","-1","1992","은이로29번길 11","202512~202712","갱신","사용","13,000","0","연립다세대"
"999","경기도 성남시 중원구 은행동","2107","2107","0000","영신빌라(12)","전세","56.7000","202511","22","15,000","0","4","1994","은행로87번길 15","202601~202801","신규","-","","","연립다세대"
"1000","경기도 성남시 중원구 성남동","2585","2585","0000","월드빌라트B동","전세","73.9800","202511","21","25,200","0","5","2002","원터로106번길 3","202512~202712","갱신","-","24,000","0","연립다세대"
"1001","경기도 성남시 중원구 은행동","1165-2","1165","0002","삼우빌라","월세","56.7000","202511","21","5,000","50","1","1992","은이로63번길 5","202601~202801","신규","-","","","연립다세대"
"1002","경기도 성남시 중원구 은행동","2040-6","2040","0006","녹원하이츠(11차)","월세","50.9100","202511","21","1,000","42","-1","1992","은행로81번길 26","202511~202711","신규","-","","","연립다세대"
"1003","경기도 성남시 중원구 은행동","1165-2","1165","0002","삼우빌라","월세","56.7000","202511","21","5,000","50","1","1992","은이로63번길 5","202601~202801","신규","-","","","연립다세대"
"1004","경기도 성남시 중원구 은행동","2328-1","2328","0001","금강빌라(5차)","월세","33.6000","202511","21","500","45","-1","1992","자혜로57번길 7-4","202512~202712","신규","-","","","연립다세대"
"1005","경기도 성남시 중원구 금광동","2699","2699","0000","청산빌라","전세","34.7300","202511","20","8,000","0","-1","1994","자혜로 86","202512~202712","신규","-","","","연립다세대"
"1006","경기도 성남시 중원구 하대원동","127-1","0127","0001","롯데빌리지(A동)","전세","49.9500","202511","20","25,000","0","2","2012","원터로18번길 4-1","202602~202802","신규","-","","","연립다세대"
"1007","경기도 성남시 중원구 중앙동","1911","1911","0000","한솔아트빌라","전세","49.6000","202511","20","15,000","0","4","1996","광명로264번길 30-2","202601~202801","신규","-","","","연립다세대"
"1008","경기도 성남시 중원구 은행동","1973-3","1973","0003","녹원하이츠(16차)","전세","36.3500","202511","19","8,500","0","2","1993","은행로81번길 13-9","202512~202712","갱신","-","7,500","0","연립다세대"
"1009","경기도 성남시 중원구 은행동","1833-2","1833","0002","은하빌라","전세","44.3300","202511","19","11,000","0","4","1991","은행로12번길 10","202602~202802","갱신","-","11,000","0","연립다세대"
"1010","경기도 성남시 중원구 은행동","1708","1708","0000","성일빌라","전세","42.5600","202511","19","9,500","0","-1","1992","은행로7번길 11","202512~202712","신규","-","","","연립다세대"
"1011","경기도 성남시 중원구 은행동","2407-1","2407","0001","뉴월드빌라","전세","40.2000","202511","19","13,000","0","1","1993","자혜로 73-3","202512~202712","신규","-","","","연립다세대"
"1012","경기도 성남시 중원구 은행동","1999","1999","0000","태영빌라","전세","45.7800","202511","19","13,500","0","4","1993","은행로81번길 5-10","202512~202712","신규","-","","","연립다세대"
"1013","경기도 성남시 중원구 은행동","957","0957","0000","목화빌라","전세","45.7800","202511","18","13,500","0","2","1993","순환로379번길 23","202512~202712","신규","-","","","연립다세대"
"1014","경기도 성남시 중원구 은행동","1158-1","1158","0001","(1158-1)","전세","43.4700","202511","18","13,000","0","4","1994","은이로47번길 5-1","202512~202712","신규","-","","","연립다세대"
"1015","경기도 성남시 중원구 은행동","1328","1328","0000","금강빌라","전세","39.4500","202511","18","11,600","0","4","1991","은행로37번길 4-1","202512~202712","신규","-","","","연립다세대"
"1016","경기도 성남시 중원구 은행동","2296","2296","0000","신보빌라","전세","38.6000","202511","18","9,500","0","-1","1998","자혜로57번길 15-12","202601~202801","신규","-","","","연립다세대"
"1017","경기도 성남시 중원구 은행동","1674","1674","0000","성남빌라","전세","43.0800","202511","18","14,500","0","1","1994","은행로5번길 3-1","202511~202711","신규","-","","","연립다세대"
"1018","경기도 성남시 중원구 은행동","1783","1783","0000","행복빌라","전세","40.7400","202511","18","11,000","0","4","1992","은행로34번길 1","202512~202712","신규","-","","","연립다세대"
"1019","경기도 성남시 중원구 은행동","1035","1035","0000","용진빌라","전세","39.6800","202511","18","11,000","0","1","1992","은이로29번길 11-1","202602~202802","신규","-","","","연립다세대"
"1020","경기도 성남시 중원구 은행동","1239","1239","0000","삼성빌라","전세","41.0800","202511","18","11,000","0","1","2000","은행로45번길 8-2","202512~202712","신규","-","","","연립다세대"
"1021","경기도 성남시 중원구 성남동","2359","2359","0000","다세대주택","전세","36.8000","202511","18","14,000","0","3","1986","광명로82번길 19","202512~202712","갱신","-","14,000","0","연립다세대"
"1022","경기도 성남시 중원구 성남동","3067","3067","0000","(3067-0)","월세","51.3900","202511","18","15,000","30","4","1997","원터로69번길 20","202601~202801","신규","-","","","연립다세대"
"1023","경기도 성남시 중원구 상대원동","2018","2018","0000","홍성빌라","전세","41.0200","202511","18","11,000","0","-1","1990","희망로318번길 7","202512~202712","신규","-","","","연립다세대"
"1024","경기도 성남시 중원구 상대원동","1518","1518","0000","대연팰리스","전세","53.0100","202511","18","23,000","0","4","2017","둔촌대로413번길 38","202601~202801","신규","-","","","연립다세대"
"1025","경기도 성남시 중원구 은행동","1244-2","1244","0002","와룡빌라","전세","52.0200","202511","18","11,000","0","4","1993","은행로45번길 3-6","202512~202712","신규","-","","","연립다세대"
"1026","경기도 성남시 중원구 상대원동","2978-10","2978","0010","성창맨션","전세","70.6900","202511","17","13,000","0","6","2003","금상로18번길 5-9","202601~202801","신규","-","","","연립다세대"
"1027","경기도 성남시 중원구 상대원동","1460","1460","0000","나은타운","전세","47.3200","202511","17","17,000","0","4","2008","둔촌대로425번길 43","202602~202802","신규","-","","","연립다세대"
"1028","경기도 성남시 중원구 하대원동","114-14","0114","0014","신한주택","전세","55.3700","202511","17","16,800","0","3","1994","둔촌대로190번길 3","202511~202611","갱신","사용","16,000","0","연립다세대"
"1029","경기도 성남시 중원구 은행동","1594","1594","0000","태화빌라(마)","전세","41.7800","202511","16","13,500","0","4","1993","은행로3번길 20","202601~202801","신규","-","","","연립다세대"
"1030","경기도 성남시 중원구 중앙동","1842","1842","0000","중원아트빌라","전세","55.4400","202511","16","15,000","0","4","1996","광명로256번길 47-23","202602~202802","신규","-","","","연립다세대"
"1031","경기도 성남시 중원구 은행동","1165-2","1165","0002","삼우빌라","전세","56.7000","202511","15","17,300","0","3","1992","은이로63번길 5","202601~202801","신규","-","","","연립다세대"
"1032","경기도 성남시 중원구 은행동","622","0622","0000","은성빌라A동","전세","41.1600","202511","15","12,200","0","4","1991","산성대로596번길 6","202512~202712","갱신","사용","12,500","0","연립다세대"
"1033","경기도 성남시 중원구 은행동","622","0622","0000","은성빌라A동","전세","41.1600","202511","15","12,200","0","4","1991","산성대로596번길 6","202512~202712","갱신","사용","12,500","0","연립다세대"
"1034","경기도 성남시 중원구 은행동","622","0622","0000","은성빌라A동","전세","41.1600","202511","15","13,100","0","4","1991","산성대로596번길 6","202512~202712","갱신","사용","12,500","0","연립다세대"
"1035","경기도 성남시 중원구 은행동","1044","1044","0000","영동빌라","전세","45.5500","202511","15","14,200","0","1","1991","은이로 25-5","202602~202802","신규","-","","","연립다세대"
"1036","경기도 성남시 중원구 은행동","2232","2232","0000","대왕빌라(2232)","전세","39.1600","202511","15","8,500","0","-1","1991","은행로78번길 4-1","202511~202711","갱신","사용","8,500","0","연립다세대"
"1037","경기도 성남시 중원구 성남동","4949","4949","0000","프레젠티아","월세","18.3900","202511","15","1,000","57","4","2014","산성대로80번길 8","202511~202711","신규","-","","","연립다세대"
"1038","경기도 성남시 중원구 성남동","4023","4023","0000","삼성빌라(가동)","월세","42.0600","202511","15","2,000","65","3","1991","성남대로1130번길 38","202512~202712","신규","-","","","연립다세대"
"1039","경기도 성남시 중원구 도촌동","639","0639","0000","동분당KCC스위첸파티오1단지","전세","84.6000","202511","15","73,000","0","1","2019","도촌남로 70-16","202602~202802","신규","-","","","연립다세대"
"1040","경기도 성남시 중원구 상대원동","1460","1460","0000","나은타운","월세","49.7350","202511","14","2,000","60","2","2008","둔촌대로425번길 43","202601~202801","신규","-","","","연립다세대"
"1041","경기도 성남시 중원구 은행동","1138","1138","0000","럭키빌라","전세","54.1900","202511","14","14,500","0","3","1992","은이로41번길 8-1","202601~202801","갱신","사용","14,500","0","연립다세대"
"1042","경기도 성남시 중원구 은행동","1720-2","1720","0002","대도빌리지(1720-2)","전세","47.7600","202511","13","10,000","0","-1","1993","산성대로516번길 14-1","202512~202712","신규","-","","","연립다세대"
"1043","경기도 성남시 중원구 상대원동","1528","1528","0000","더해리움(B동)","전세","55.0600","202511","13","27,000","0","4","2017","박석로25번길 20-12","202511~202711","갱신","사용","27,000","0","연립다세대"
"1044","경기도 성남시 중원구 은행동","1628","1628","0000","정수빌라","전세","36.7400","202511","13","9,000","0","-1","1993","은행로7번길 13","202601~202801","신규","-","","","연립다세대"
"1045","경기도 성남시 중원구 금광동","3137","3137","0000","와이드빌","전세","61.3800","202511","13","24,900","0","2","2002","금빛로59번길 17","202601~202801","신규","-","","","연립다세대"
"1046","경기도 성남시 중원구 도촌동","639","0639","0000","동분당KCC스위첸파티오1단지","전세","84.9800","202511","13","63,000","0","1","2019","도촌남로 70-16","202512~202712","갱신","사용","60,000","0","연립다세대"
"1047","경기도 성남시 중원구 은행동","862","0862","0000","엘림빌라","전세","43.6800","202511","13","5,500","0","1","1997","은이로43번길 22","202512~202712","신규","-","","","연립다세대"
"1048","경기도 성남시 중원구 은행동","2410-4","2410","0004","백산빌라","월세","59.4400","202511","12","13,000","8","1","1994","은행로88번길 16","202601~202801","갱신","사용","13,000","5","연립다세대"
"1049","경기도 성남시 중원구 은행동","1721-10","1721","0010","대승빌라","전세","41.3550","202511","12","13,650","0","3","1994","은행로25번길 11","202601~202801","신규","-","","","연립다세대"
"1050","경기도 성남시 중원구 은행동","588","0588","0000","그린파크빌","전세","59.6800","202511","12","24,300","0","2","2014","순환로465번길 5","202601~202801","신규","-","","","연립다세대"
"1051","경기도 성남시 중원구 은행동","747","0747","0000","광원빌라","전세","28.0600","202511","12","9,200","0","4","1998","은이로27번길 18","202512~202712","신규","-","","","연립다세대"
"1052","경기도 성남시 중원구 은행동","2233","2233","0000","까치빌라(1차)","월세","33.1200","202511","12","10,300","15","2","1993","은행로78번길 1-1","202512~202712","신규","-","","","연립다세대"
"1053","경기도 성남시 중원구 상대원동","1903","1903","0000","빛나아트맨션5차","전세","56.8400","202511","12","23,000","0","1","2000","둔촌대로401번길 23","202601~202801","신규","-","","","연립다세대"
"1054","경기도 성남시 중원구 은행동","1674","1674","0000","성남빌라","월세","43.0800","202511","12","13,000","10","1","1994","은행로5번길 3-1","202512~202712","신규","-","","","연립다세대"
"1055","경기도 성남시 중원구 성남동","2959","2959","0000","백조빌라","월세","39.1800","202511","11","11,000","10","1","1986","원터로69번길 4-1","202512~202712","갱신","-","11,000","0","연립다세대"
"1056","경기도 성남시 중원구 은행동","2407-1","2407","0001","뉴월드빌라","전세","40.2000","202511","11","13,000","0","3","1993","자혜로 73-3","202511~202711","갱신","-","13,000","0","연립다세대"
"1057","경기도 성남시 중원구 은행동","2106","2106","0000","상록파크빌라","전세","25.8200","202511","11","8,000","0","1","1991","자혜로99번길 6-2","202511~202711","갱신","사용","8,000","0","연립다세대"
"1058","경기도 성남시 중원구 하대원동","130-18","0130","0018","라움빌리지","월세","31.0200","202511","11","3,000","40","4","2016","원터로18번길 33","202602~202802","신규","-","","","연립다세대"
"1059","경기도 성남시 중원구 하대원동","109-1","0109","0001","경원빌라","월세","38.4600","202511","11","1,500","30","-1","1994","제일로17번길 11","202511~202701","신규","-","","","연립다세대"
"1060","경기도 성남시 중원구 상대원동","1734-2","1734","0002","대성아트빌","전세","79.3300","202511","11","23,000","0","2","2002","박석로5번길 36-7","202601~202801","신규","-","","","연립다세대"
"1061","경기도 성남시 중원구 상대원동","1486","1486","0000","대진빌라","월세","40.8000","202511","11","1,000","45","-1","1991","둔촌대로413번길 46","202511~202605","신규","-","","","연립다세대"
"1062","경기도 성남시 중원구 은행동","1324-1","1324","0001","반석빌라","전세","40.4900","202511","10","11,000","0","4","1992","은행로39번길 4","202512~202712","갱신","사용","10,500","0","연립다세대"
"1063","경기도 성남시 중원구 은행동","604","0604","0000","두원맨션(604)","전세","61.3400","202511","10","20,000","0","2","1994","순환로461번길 14","202512~202712","신규","-","","","연립다세대"
"1064","경기도 성남시 중원구 성남동","2448","2448","0000","신한주택","전세","41.3300","202511","10","8,500","0","-1","1991","광명로100번길 11-5","202512~202712","신규","-","","","연립다세대"
"1065","경기도 성남시 중원구 은행동","2076","2076","0000","영신파크빌라(6)","전세","53.7550","202511","10","13,500","0","3","1991","자혜로99번길 6-11","202601~202801","신규","-","","","연립다세대"
"1066","경기도 성남시 중원구 상대원동","1623","1623","0000","대원사랑채","전세","64.2000","202511","10","28,000","0","3","2016","박석로5번길 25","202601~202801","신규","-","","","연립다세대"
"1067","경기도 성남시 중원구 하대원동","109-7","0109","0007","모란역리베니움Ⅱ","월세","32.0100","202511","10","15,157","21","10","2019","제일로 15","202601~202712","갱신","-","14,436","20","연립다세대"
"1068","경기도 성남시 중원구 은행동","1440-2","1440","0002","황금빌라","전세","27.4400","202511","10","9,600","0","3","1992","은이로 22-4","202512~202712","신규","-","","","연립다세대"
"1069","경기도 성남시 중원구 상대원동","1976-3","1976","0003","삼성아트빌(1976-3)","전세","78.6400","202511","09","27,000","0","5","2010","희망로316번길 8-1","202512~202712","갱신","-","27,000","0","연립다세대"
"1070","경기도 성남시 중원구 은행동","1770","1770","0000","동양빌라","전세","57.6900","202511","08","17,000","0","2","2000","은행로40번길 6","202512~202712","신규","-","","","연립다세대"
"1071","경기도 성남시 중원구 상대원동","1467","1467","0000","삼성아델하우스","전세","58.7300","202511","08","28,000","0","2","2016","박석로49번길 19","202512~202712","신규","-","","","연립다세대"
"1072","경기도 성남시 중원구 은행동","2387-1","2387","0001","무궁화빌라","전세","33.7400","202511","08","7,600","0","-1","1993","은행로88번길 3","202512~202712","신규","-","","","연립다세대"
"1073","경기도 성남시 중원구 도촌동","639","0639","0000","동분당KCC스위첸파티오1단지","월세","84.6000","202511","08","40,000","160","1","2019","도촌남로 70-16","202601~202801","신규","-","","","연립다세대"
"1074","경기도 성남시 중원구 성남동","3840","3840","0000","유명빌라","월세","69.4400","202511","08","4,000","80","3","2005","제일로43번길 17-2","202512~202712","신규","-","","","연립다세대"
"1075","경기도 성남시 중원구 금광동","2901","2901","0000","금호주택(국)","월세","41.9800","202511","08","1,000","60","3","1987","자혜로48번길 6","202602~202802","신규","-","","","연립다세대"
"1076","경기도 성남시 중원구 은행동","1091","1091","0000","성진빌라","전세","41.7900","202511","08","12,750","0","4","1992","은이로33번길 11-1","202601~202801","신규","-","","","연립다세대"
"1077","경기도 성남시 중원구 은행동","1172","1172","0000","약수타운","전세","53.8300","202511","08","14,900","0","3","1992","은이로64번길 2-1","202512~202712","신규","-","","","연립다세대"
"1078","경기도 성남시 중원구 은행동","2387-1","2387","0001","무궁화빌라","전세","33.7400","202511","08","7,600","0","-1","1993","은행로88번길 3","202512~202712","신규","-","","","연립다세대"
"1079","경기도 성남시 중원구 은행동","2387-1","2387","0001","무궁화빌라","전세","33.7400","202511","08","7,600","0","-1","1993","은행로88번길 3","202512~202712","신규","-","","","연립다세대"
"1080","경기도 성남시 중원구 은행동","2334","2334","0000","태양빌라(2차)","전세","38.6300","202511","07","12,000","0","1","1996","자혜로57번길 7-5","202512~202712","갱신","사용","13,000","0","연립다세대"
"1081","경기도 성남시 중원구 상대원동","1656-1","1656","0001","대원빌라A동","전세","40.3600","202511","07","7,000","0","-1","1990","박석로33번길 36-12","202511~202711","신규","-","","","연립다세대"
"1082","경기도 성남시 중원구 은행동","2331","2331","0000","한성빌라","전세","44.0700","202511","07","13,700","0","4","1994","자혜로57번길 5-4","202511~202611","갱신","-","13,200","0","연립다세대"
"1083","경기도 성남시 중원구 상대원동","1605","1605","0000","삼성팰리스","전세","54.1800","202511","07","25,000","0","5","2015","둔촌대로413번길 10","202512~202712","신규","-","","","연립다세대"
"1084","경기도 성남시 중원구 은행동","2302-2","2302","0002","(2302-2)","전세","46.8200","202511","06","13,650","0","3","1993","자혜로57번길 15-5","202512~202712","신규","-","","","연립다세대"
"1085","경기도 성남시 중원구 은행동","1896","1896","0000","낙원빌라","월세","53.4600","202511","06","2,000","55","2","1996","은행로38번길 17-12","202512~202712","신규","-","","","연립다세대"
"1086","경기도 성남시 중원구 은행동","1241","1241","0000","주온빌라","월세","50.4000","202511","06","2,000","30","-1","1994","은행로45번길 6-1","202511~202711","신규","-","","","연립다세대"
"1087","경기도 성남시 중원구 은행동","2145","2145","0000","삼진빌라(6차)","전세","47.5300","202511","06","15,000","0","3","1994","자혜로91번길 6-3","202511~202711","갱신","사용","15,000","0","연립다세대"
"1088","경기도 성남시 중원구 성남동","2400","2400","0000","모닝빌리지","전세","57.5400","202511","06","25,000","0","2","2001","광명로94번길 11","202601~202801","신규","-","","","연립다세대"
"1089","경기도 성남시 중원구 하대원동","130-18","0130","0018","라움빌리지","전세","46.0600","202511","06","22,000","0","2","2016","원터로18번길 33","202602~202802","신규","-","","","연립다세대"
"1090","경기도 성남시 중원구 상대원동","1629","1629","0000","수&수캐슬","월세","48.2700","202511","06","5,000","85","5","2019","박석로49번길 27","202601~202801","신규","-","","","연립다세대"
"1091","경기도 성남시 중원구 상대원동","845","0845","0000","양지빌라","전세","41.0600","202511","06","13,000","0","3","1993","박석로86번길 8-14","202512~202712","신규","-","","","연립다세대"
"1092","경기도 성남시 중원구 상대원동","1905","1905","0000","갤러리하우스","월세","66.0900","202511","06","9,000","80","2","2017","박석로25번길 40","202601~202801","신규","-","","","연립다세대"
"1093","경기도 성남시 중원구 상대원동","1321","1321","0000","태양빌라","전세","51.6200","202511","05","15,200","0","2","2002","박석로41번길 6-2","202511~202711","갱신","사용","14,500","0","연립다세대"
"1094","경기도 성남시 중원구 은행동","1241","1241","0000","주온빌라","전세","50.4000","202511","05","9,500","0","-1","1994","은행로45번길 6-1","202511~202711","신규","-","","","연립다세대"
"1095","경기도 성남시 중원구 은행동","2324-2","2324","0002","녹원하이츠(13차)","전세","35.1900","202511","05","11,600","0","2","1992","자혜로57번길 7-6","202512~202712","신규","-","","","연립다세대"
"1096","경기도 성남시 중원구 은행동","2384","2384","0000","까치빌라(18차)","전세","53.9600","202511","05","15,000","0","5","1998","자혜로 83-1","202512~202712","갱신","-","9,000","0","연립다세대"
"1097","경기도 성남시 중원구 은행동","1802-1","1802","0001","보광골든빌라","전세","56.3000","202511","05","17,500","0","4","1993","은행로32번길 8","202512~202712","신규","-","","","연립다세대"
